loc_type,ev_type,region,n_killed_a,know_ini,weapon,sc_animosity,anti_gov_sentmnts,pol_desires,n_injurd,duration
2,1,NA,0,1,1,TRUE,TRUE,FALSE,0,1
2,2,NA,0,5,26,FALSE,FALSE,TRUE,0,1
4,2,NA,0,1,7,TRUE,FALSE,FALSE,0,1
4,2,NA,1,1,1,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,1
2,1,NA,0,1,1,TRUE,FALSE,FALSE,0,1
2,2,NA,1,1,10,TRUE,FALSE,FALSE,4,1
2,1,NA,0,1,1,TRUE,TRUE,FALSE,0,1
2,2,NA,0,1,7,TRUE,TRUE,FALSE,0,1
2,1,NA,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,NA,0,1,1,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,3,FALSE,FALSE,FALSE,0,0
2,2,NA,0,1,1,TRUE,FALSE,FALSE,0,0
4,2,NA,0,1,10,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,25,TRUE,FALSE,FALSE,0,1
27,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
2,1,NA,0,1,1,TRUE,FALSE,FALSE,0,0
4,4,NA,0,1,23,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,NA,0,1,1,TRUE,TRUE,TRUE,0,1
2,1,NA,0,1,1,TRUE,TRUE,TRUE,0,1
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,NA,0,1,1,FALSE,TRUE,FALSE,0,1
27,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
9,4,NA,0,1,26,TRUE,FALSE,FALSE,0,1
9,4,NA,0,1,18,FALSE,FALSE,FALSE,0,1
2,2,NA,1,1,26,TRUE,FALSE,FALSE,0,0
27,1,NA,0,1,1,FALSE,TRUE,TRUE,0,0
2,1,NA,0,0,1,FALSE,FALSE,FALSE,0,0
2,2,NA,0,0,14,TRUE,FALSE,FALSE,3,0
26,1,NA,0,1,1,FALSE,FALSE,FALSE,49,0
27,1,NA,0,1,1,FALSE,TRUE,FALSE,0,0
2,2,NA,1,1,9,TRUE,FALSE,FALSE,0,0
27,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,NA,1,1,9,TRUE,FALSE,FALSE,0,1
27,2,NA,0,1,7,TRUE,FALSE,FALSE,0,1
4,2,NA,1,1,3,TRUE,FALSE,FALSE,0,1
2,1,NA,0,1,1,TRUE,TRUE,FALSE,0,0
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,1
2,1,NA,0,1,1,TRUE,FALSE,FALSE,0,0
27,2,NA,1,1,14,TRUE,FALSE,TRUE,0,1
2,2,NA,1,1,14,TRUE,TRUE,FALSE,0,0
2,2,NA,0,1,12,FALSE,FALSE,FALSE,0,0
27,2,NA,0,1,9,TRUE,TRUE,FALSE,1,0
2,1,NA,0,1,1,FALSE,FALSE,FALSE,0,1
9,2,NA,0,1,3,TRUE,FALSE,FALSE,0,0
27,4,NA,0,1,1,TRUE,FALSE,FALSE,0,1
2,2,NA,1,1,14,TRUE,FALSE,FALSE,0,1
27,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,NA,1,1,22,TRUE,FALSE,FALSE,0,0
2,2,NA,29,1,14,TRUE,FALSE,FALSE,150,1
2,2,NA,1,1,7,TRUE,FALSE,FALSE,0,1
16,2,NA,29,1,14,TRUE,FALSE,FALSE,0,1
10,2,NA,29,1,14,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,NA,0,1,1,TRUE,TRUE,FALSE,0,1
2,2,NA,2,5,26,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,1,TRUE,FALSE,TRUE,0,1
1,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
1,1,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,TRUE,0,1
0,4,NA,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
2,2,NA,0,0,10,TRUE,FALSE,FALSE,1,0
27,4,NA,1,1,26,FALSE,FALSE,TRUE,0,1
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,NA,2,1,26,TRUE,FALSE,TRUE,0,1
16,2,NA,6,1,1,TRUE,FALSE,FALSE,0,1
16,4,NA,2,1,14,TRUE,FALSE,FALSE,0,0
16,4,NA,2,1,14,TRUE,FALSE,FALSE,0,0
27,4,NA,0,NA,1,FALSE,FALSE,FALSE,0,0
27,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
16,4,NA,0,1,20,TRUE,FALSE,FALSE,0,0
4,4,NA,0,1,3,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,13,TRUE,FALSE,FALSE,36,0
2,4,NA,0,1,7,TRUE,FALSE,FALSE,0,0
2,2,NA,0,1,26,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
9,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
10,1,NA,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
2,2,NA,0,1,7,TRUE,TRUE,FALSE,0,0
2,1,NA,0,1,12,TRUE,FALSE,FALSE,0,0
27,1,NA,0,1,7,TRUE,TRUE,FALSE,0,1
2,1,NA,0,1,1,TRUE,FALSE,FALSE,0,1
27,4,NA,2,1,14,FALSE,FALSE,TRUE,0,1
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
18,1,NA,0,1,1,TRUE,TRUE,TRUE,0,0
2,1,NA,0,1,1,FALSE,TRUE,FALSE,0,0
21,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,NA,0,1,1,TRUE,TRUE,TRUE,0,1
27,1,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,NA,0,1,20,FALSE,FALSE,FALSE,0,1
2,2,NA,0,1,26,TRUE,TRUE,FALSE,0,1
2,4,NA,1,1,26,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,13,TRUE,FALSE,FALSE,23,0
4,2,NA,0,1,10,TRUE,FALSE,FALSE,1,0
3,4,NA,1,1,1,FALSE,FALSE,FALSE,0,0
2,2,NA,0,NA,1,TRUE,FALSE,FALSE,0,1
16,2,NA,1,1,26,TRUE,FALSE,FALSE,0,0
27,2,NA,1,0,1,TRUE,FALSE,FALSE,0,0
27,2,NA,0,2,1,TRUE,TRUE,FALSE,0,0
21,2,NA,2,1,27,TRUE,TRUE,FALSE,0,0
2,2,NA,1,1,26,TRUE,TRUE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,NA,1,1,1,TRUE,TRUE,FALSE,0,0
2,2,NA,23,1,1,TRUE,FALSE,FALSE,0,1
2,2,NA,92,1,1,TRUE,FALSE,FALSE,0,1
2,2,NA,0,5,14,TRUE,FALSE,FALSE,0,1
2,2,NA,0,5,14,TRUE,FALSE,FALSE,0,1
2,2,NA,0,1,19,TRUE,FALSE,FALSE,0,1
2,2,NA,0,1,19,TRUE,FALSE,FALSE,0,1
16,1,NA,0,5,1,TRUE,FALSE,FALSE,0,0
2,2,NA,1,1,19,FALSE,FALSE,FALSE,0,0
4,2,NA,1,0,14,TRUE,FALSE,FALSE,0,0
10,2,NA,2,1,14,TRUE,FALSE,TRUE,0,1
2,4,NA,0,1,20,FALSE,FALSE,FALSE,0,1
9,4,NA,0,1,20,FALSE,FALSE,FALSE,0,1
4,2,NA,2,1,26,TRUE,FALSE,FALSE,0,0
21,2,NA,1,1,18,TRUE,TRUE,FALSE,1,0
9,2,NA,0,1,22,TRUE,FALSE,FALSE,0,0
28,4,NA,0,1,22,TRUE,FALSE,FALSE,0,0
27,4,NA,0,1,22,TRUE,FALSE,FALSE,30,0
28,2,NA,1,0,26,TRUE,FALSE,FALSE,0,0
2,4,NA,8,1,22,TRUE,FALSE,TRUE,0,0
2,4,NA,0,1,14,TRUE,FALSE,FALSE,3,0
27,1,NA,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,NA,1,1,22,FALSE,FALSE,TRUE,0,0
27,4,NA,3,1,1,FALSE,FALSE,FALSE,0,0
2,2,NA,0,1,18,TRUE,TRUE,FALSE,0,0
2,2,NA,0,1,10,TRUE,TRUE,FALSE,0,1
2,4,NA,2,5,19,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,23,FALSE,FALSE,FALSE,0,0
4,2,NA,1,5,18,TRUE,FALSE,TRUE,0,1
9,4,NA,0,1,20,FALSE,FALSE,FALSE,0,0
9,4,NA,0,1,20,FALSE,FALSE,FALSE,0,0
2,2,NA,0,1,1,TRUE,FALSE,TRUE,0,1
5,2,NA,0,1,18,FALSE,TRUE,TRUE,3,1
27,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
9,4,NA,22,1,15,TRUE,FALSE,FALSE,0,0
9,4,NA,22,1,15,TRUE,FALSE,FALSE,0,0
2,2,NA,0,1,15,TRUE,FALSE,FALSE,0,0
2,2,NA,0,1,15,TRUE,FALSE,FALSE,0,0
2,4,NA,30,1,26,FALSE,FALSE,FALSE,50,0
2,2,NA,1,1,26,TRUE,FALSE,TRUE,0,1
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,18,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,18,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,18,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,18,TRUE,FALSE,FALSE,0,1
2,4,NA,2,1,23,TRUE,FALSE,TRUE,0,1
2,4,NA,50,1,14,TRUE,FALSE,FALSE,0,0
2,2,NA,6,1,14,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
9,4,NA,215,1,26,TRUE,FALSE,FALSE,0,0
27,4,NA,260,1,1,TRUE,FALSE,FALSE,0,1
16,4,NA,1,1,1,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,5,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,14,FALSE,FALSE,TRUE,0,1
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,NA,2,1,26,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,26,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,1
15,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,NA,250,1,23,TRUE,FALSE,FALSE,0,0
0,2,NA,0,2,1,TRUE,TRUE,FALSE,0,1
2,2,NA,75,2,1,TRUE,FALSE,FALSE,0,1
16,4,NA,0,1,20,TRUE,FALSE,FALSE,0,0
2,4,NA,2,5,1,FALSE,FALSE,FALSE,0,1
2,4,NA,0,1,5,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,14,TRUE,FALSE,TRUE,0,0
2,4,NA,1,5,20,FALSE,FALSE,TRUE,0,0
16,1,NA,0,1,1,TRUE,FALSE,FALSE,0,1
16,4,NA,1,1,14,TRUE,FALSE,FALSE,0,1
16,2,NA,0,2,1,FALSE,FALSE,FALSE,0,1
9,4,NA,0,1,20,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,NA,0,1,1,TRUE,TRUE,FALSE,0,0
2,1,NA,0,1,1,TRUE,FALSE,FALSE,0,0
27,1,NA,0,0,1,FALSE,TRUE,FALSE,0,0
27,1,NA,0,1,1,FALSE,FALSE,TRUE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,1
27,4,NA,1,1,22,TRUE,FALSE,TRUE,2,1
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
21,4,NA,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
9,2,NA,0,1,26,TRUE,FALSE,FALSE,0,0
2,2,NA,12,0,1,TRUE,TRUE,TRUE,0,1
2,4,NA,0,1,22,FALSE,FALSE,FALSE,0,0
1,4,NA,1,1,1,TRUE,FALSE,FALSE,0,0
27,2,NA,0,1,15,TRUE,FALSE,FALSE,0,0
9,2,NA,2,1,15,TRUE,FALSE,FALSE,0,0
9,2,NA,1,1,15,TRUE,FALSE,FALSE,5,0
9,4,NA,1,1,15,TRUE,FALSE,FALSE,5,0
2,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
2,2,NA,1,1,14,TRUE,FALSE,TRUE,0,1
1,2,NA,2,1,1,TRUE,TRUE,FALSE,0,1
27,4,NA,0,1,1,FALSE,FALSE,TRUE,1,1
2,4,NA,0,1,20,FALSE,FALSE,FALSE,0,1
2,4,NA,1,1,14,FALSE,FALSE,TRUE,0,0
5,2,NA,0,1,10,TRUE,FALSE,FALSE,0,0
2,2,NA,1,1,14,TRUE,TRUE,FALSE,0,1
2,4,NA,3,1,26,TRUE,FALSE,FALSE,0,0
2,2,NA,3,1,21,TRUE,FALSE,FALSE,0,0
2,4,NA,0,1,14,FALSE,FALSE,FALSE,0,0
2,2,NA,2,1,14,TRUE,FALSE,TRUE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
10,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
3,4,8,0,1,26,FALSE,TRUE,FALSE,0,1
8,2,8,30,1,23,FALSE,FALSE,FALSE,0,0
22,4,8,0,1,7,TRUE,FALSE,FALSE,12,1
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,8,0,1,10,TRUE,FALSE,TRUE,0,1
27,1,8,0,1,1,TRUE,FALSE,FALSE,0,1
27,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
16,1,8,0,1,1,TRUE,FALSE,FALSE,0,1
16,2,8,0,1,26,TRUE,FALSE,FALSE,0,1
16,2,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,8,0,1,1,TRUE,FALSE,FALSE,0,1
16,2,8,100,1,26,FALSE,FALSE,FALSE,0,1
2,2,8,0,1,1,TRUE,FALSE,FALSE,0,1
16,2,8,0,1,1,TRUE,FALSE,FALSE,0,0
16,2,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,2,8,0,1,26,TRUE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
24,4,8,0,1,23,TRUE,TRUE,FALSE,0,1
2,1,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,27,1,1,TRUE,FALSE,FALSE,0,0
2,4,8,27,1,1,TRUE,FALSE,FALSE,0,0
16,2,8,402,1,10,TRUE,TRUE,FALSE,0,0
26,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,8,275,1,1,FALSE,TRUE,FALSE,0,1
2,4,8,0,1,14,FALSE,FALSE,TRUE,0,1
21,NA,8,0,1,1,FALSE,FALSE,FALSE,8,0
2,4,8,0,1,22,TRUE,TRUE,FALSE,35,0
9,2,8,0,5,10,TRUE,TRUE,TRUE,0,1
3,4,8,0,1,26,FALSE,TRUE,FALSE,0,1
27,2,8,0,1,26,TRUE,TRUE,FALSE,0,1
15,2,8,0,0,19,FALSE,FALSE,FALSE,0,1
2,2,8,5,0,18,TRUE,FALSE,FALSE,0,1
22,2,8,7,1,10,TRUE,FALSE,FALSE,0,1
22,2,8,7,1,1,TRUE,FALSE,TRUE,0,1
22,2,8,7,5,18,TRUE,TRUE,FALSE,0,1
22,2,8,19,5,18,TRUE,TRUE,FALSE,0,1
2,2,8,5,1,10,TRUE,TRUE,TRUE,0,1
2,2,8,19,0,19,TRUE,TRUE,FALSE,0,1
22,2,8,19,1,18,FALSE,TRUE,FALSE,0,1
22,2,8,19,1,18,FALSE,TRUE,FALSE,0,1
27,2,8,19,0,19,FALSE,FALSE,FALSE,0,1
2,2,8,19,0,1,FALSE,FALSE,FALSE,0,1
22,2,8,0,1,18,TRUE,FALSE,FALSE,0,1
22,2,8,19,0,10,FALSE,TRUE,FALSE,0,1
11,2,8,19,0,19,FALSE,FALSE,FALSE,0,1
2,2,8,5,1,19,TRUE,FALSE,FALSE,0,1
22,2,8,4,0,18,FALSE,TRUE,FALSE,0,1
9,2,8,19,1,10,TRUE,FALSE,FALSE,0,1
2,2,8,19,1,10,FALSE,TRUE,FALSE,0,1
27,2,8,0,0,26,FALSE,FALSE,FALSE,0,1
2,2,8,19,1,10,TRUE,FALSE,FALSE,0,1
9,2,8,19,1,19,TRUE,FALSE,TRUE,375,1
27,2,8,0,1,26,TRUE,TRUE,FALSE,0,1
22,2,8,19,1,19,TRUE,TRUE,FALSE,372,1
2,2,8,19,1,19,TRUE,TRUE,FALSE,0,1
2,2,8,19,5,10,TRUE,TRUE,FALSE,0,1
9,2,8,23,0,18,FALSE,FALSE,FALSE,0,1
9,2,8,19,0,18,FALSE,TRUE,FALSE,0,1
2,2,8,19,1,18,FALSE,TRUE,FALSE,500,1
22,2,8,19,1,18,FALSE,FALSE,FALSE,0,1
2,2,8,0,1,26,TRUE,TRUE,FALSE,0,0
NA,NA,8,217,NA,1,FALSE,FALSE,FALSE,1290,0
9,2,8,65,1,10,TRUE,FALSE,FALSE,0,1
27,2,8,1,1,14,FALSE,TRUE,FALSE,0,1
22,2,8,0,NA,1,FALSE,TRUE,FALSE,0,0
22,2,8,0,0,10,FALSE,TRUE,FALSE,0,0
22,2,8,0,0,10,FALSE,TRUE,FALSE,0,0
2,4,8,0,1,1,TRUE,FALSE,FALSE,0,0
2,2,8,0,1,10,TRUE,FALSE,FALSE,0,1
2,2,8,9,1,19,TRUE,TRUE,FALSE,0,1
27,2,8,0,1,18,TRUE,FALSE,FALSE,0,1
2,2,8,1,0,1,TRUE,FALSE,FALSE,0,1
0,2,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
9,2,8,5,1,26,TRUE,FALSE,FALSE,0,1
2,2,8,0,1,26,TRUE,FALSE,FALSE,0,1
9,2,8,0,1,18,FALSE,FALSE,FALSE,0,1
9,4,8,3,1,14,FALSE,FALSE,FALSE,0,0
9,2,8,1,1,14,FALSE,TRUE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,8,0,1,26,TRUE,FALSE,FALSE,0,0
27,1,8,0,5,1,TRUE,TRUE,FALSE,0,0
2,2,8,1,1,9,FALSE,FALSE,FALSE,0,1
27,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,8,10,1,18,TRUE,FALSE,FALSE,0,1
2,2,8,0,1,26,FALSE,FALSE,FALSE,0,0
2,2,8,4,1,1,FALSE,FALSE,FALSE,0,0
2,2,8,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,8,0,1,1,FALSE,FALSE,FALSE,0,1
4,2,8,3,0,26,TRUE,TRUE,TRUE,3,0
2,4,8,1,1,26,FALSE,FALSE,FALSE,0,0
27,2,8,0,1,1,TRUE,TRUE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,0,2,1,TRUE,TRUE,FALSE,0,1
2,5,8,0,1,1,FALSE,TRUE,FALSE,0,1
3,2,8,0,2,1,FALSE,FALSE,FALSE,0,0
24,2,8,0,0,1,FALSE,TRUE,FALSE,0,1
23,2,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,5,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,TRUE,0,1
0,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
0,5,8,0,1,26,FALSE,TRUE,TRUE,0,1
0,4,8,0,1,26,FALSE,FALSE,FALSE,0,1
27,2,8,1,1,17,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,23,FALSE,FALSE,FALSE,0,0
2,4,8,6,1,25,FALSE,TRUE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,50,2,1,FALSE,FALSE,TRUE,200,0
2,2,8,0,2,1,TRUE,FALSE,TRUE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
9,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
3,4,8,320,1,23,FALSE,FALSE,FALSE,0,0
0,5,8,0,1,1,FALSE,TRUE,FALSE,0,1
3,2,8,0,2,1,FALSE,FALSE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,TRUE,0,1
27,4,8,0,5,1,FALSE,FALSE,FALSE,0,1
27,2,8,0,2,1,FALSE,TRUE,TRUE,0,1
2,2,8,0,1,18,TRUE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,8,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,5,8,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,8,4,1,1,FALSE,FALSE,FALSE,0,0
NA,NA,8,0,NA,1,FALSE,FALSE,FALSE,0,1
27,5,8,0,0,1,FALSE,TRUE,FALSE,0,0
2,4,8,9,1,22,TRUE,FALSE,FALSE,0,0
3,2,8,0,2,1,FALSE,FALSE,TRUE,0,1
21,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
27,2,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,0,1,26,FALSE,FALSE,FALSE,0,1
24,2,8,0,1,26,TRUE,TRUE,FALSE,0,1
2,2,8,4,1,14,TRUE,FALSE,FALSE,0,1
27,2,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,8,1,1,1,FALSE,TRUE,FALSE,0,1
27,4,8,4,1,1,FALSE,FALSE,FALSE,0,1
27,2,8,0,1,14,FALSE,TRUE,FALSE,0,1
2,2,8,0,1,26,TRUE,FALSE,TRUE,0,1
2,4,8,3,1,26,TRUE,FALSE,FALSE,0,1
2,2,8,0,1,10,TRUE,TRUE,FALSE,0,1
25,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
25,2,8,17,1,18,FALSE,TRUE,FALSE,0,1
25,2,8,0,1,26,TRUE,FALSE,FALSE,0,1
25,2,8,0,0,26,FALSE,TRUE,FALSE,0,1
25,2,8,0,1,10,FALSE,TRUE,FALSE,0,1
25,2,8,0,1,10,TRUE,FALSE,TRUE,0,1
25,2,8,17,1,18,FALSE,FALSE,FALSE,0,1
8,2,8,17,5,1,TRUE,TRUE,FALSE,0,1
25,2,8,17,1,1,FALSE,TRUE,FALSE,39,1
25,2,8,17,1,1,FALSE,TRUE,FALSE,0,1
25,2,8,0,1,18,FALSE,FALSE,FALSE,0,1
25,2,8,17,1,27,TRUE,TRUE,FALSE,0,1
8,2,8,17,1,26,FALSE,TRUE,FALSE,0,1
25,2,8,17,1,10,FALSE,TRUE,FALSE,39,1
25,2,8,17,1,10,TRUE,TRUE,FALSE,0,1
25,2,8,17,1,1,FALSE,FALSE,FALSE,0,0
8,2,8,0,1,10,FALSE,TRUE,FALSE,0,1
25,2,8,17,1,10,FALSE,TRUE,TRUE,0,0
25,2,8,0,0,24,FALSE,FALSE,FALSE,0,1
2,2,8,0,1,1,FALSE,TRUE,FALSE,0,1
25,2,8,17,1,26,TRUE,TRUE,TRUE,0,1
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
25,2,8,0,1,26,TRUE,FALSE,FALSE,0,1
25,2,8,1,1,27,TRUE,FALSE,FALSE,0,1
3,4,8,1,1,23,TRUE,FALSE,FALSE,0,1
25,2,8,0,1,26,FALSE,FALSE,FALSE,0,1
17,2,8,3,1,26,TRUE,FALSE,FALSE,1,1
2,4,8,320,1,26,FALSE,FALSE,FALSE,0,0
0,4,8,0,1,1,FALSE,FALSE,TRUE,0,1
0,4,8,0,1,1,FALSE,FALSE,TRUE,0,1
3,4,8,0,1,21,FALSE,FALSE,FALSE,0,0
2,2,8,1,1,26,FALSE,FALSE,TRUE,0,1
23,2,8,0,0,18,FALSE,FALSE,FALSE,0,1
22,2,8,0,0,18,FALSE,FALSE,FALSE,0,1
23,2,8,0,1,18,TRUE,FALSE,FALSE,0,1
23,2,8,0,1,18,TRUE,FALSE,FALSE,0,1
23,2,8,0,1,19,FALSE,FALSE,FALSE,0,1
23,2,8,0,1,26,TRUE,TRUE,FALSE,0,1
23,2,8,0,1,26,TRUE,TRUE,FALSE,0,1
27,2,8,0,1,18,FALSE,FALSE,FALSE,0,0
23,2,8,0,1,10,TRUE,TRUE,FALSE,0,1
23,2,8,0,1,10,TRUE,TRUE,FALSE,0,1
23,2,8,0,1,10,TRUE,TRUE,FALSE,0,1
15,2,8,0,1,10,TRUE,TRUE,FALSE,0,1
23,2,8,7,5,1,TRUE,FALSE,FALSE,56,1
23,2,8,7,1,18,TRUE,FALSE,FALSE,0,1
21,2,8,0,1,1,TRUE,FALSE,FALSE,0,1
27,2,8,0,1,10,FALSE,FALSE,FALSE,0,1
2,2,8,2,1,26,TRUE,TRUE,FALSE,0,1
27,2,8,0,0,1,FALSE,TRUE,FALSE,1,1
8,2,8,0,0,5,FALSE,TRUE,FALSE,0,1
2,2,8,9,0,18,FALSE,FALSE,FALSE,56,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
23,2,8,0,5,19,TRUE,FALSE,FALSE,0,1
23,2,8,0,1,18,FALSE,FALSE,FALSE,0,1
0,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
0,4,8,0,1,1,FALSE,FALSE,TRUE,0,1
0,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
25,4,8,0,5,17,FALSE,FALSE,FALSE,0,1
2,2,8,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,8,0,1,7,TRUE,FALSE,FALSE,0,1
2,4,8,0,1,26,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,26,FALSE,FALSE,TRUE,0,1
2,4,8,0,1,26,FALSE,FALSE,TRUE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
23,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
23,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
